dataset,dataset_slug,doc_id,raw_text,clean_text,tokens,token_text,char_len,token_len,is_empty_raw,is_empty_tokenized,provided_sentiment_label,provided_sentiment_confidence,provided_sentiment_source,sentiment_label,sentiment_confidence,sentiment_score,prob_negative,prob_neutral,prob_positive,prob_sarcastic_negative,sentiment_source,sentiment_probabilities_json
2 After Election,2_after_election,1853,"আমরা আজ আত্মনির্ভরশীল, আমরা আজ আত্মবিশ্বাসী।",আমরা আজ আত্মনির্ভরশীল আমরা আজ আত্মবিশ্বাসী,"['আজ', 'আত্মনির্ভরশীল', 'আজ', 'আত্মবিশ্বাসী']",আজ আত্মনির্ভরশীল আজ আত্মবিশ্বাসী,44,4,0,0,negative,0.6889151251999929,model_autofill,negative,0.6889151251999929,-1.0,1.0,0.0,0.0,0.0,model_autofill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
2 After Election,2_after_election,1854,দুঃশাসন ধ্বংস করে- সুশাসনের জন্য এই পুণ্যভূমিতে আজ রচিত হলো এক নতুন ইতিহাস।,দুঃশাসন ধ্বংস করে সুশাসনের জন্য এই পুণ্যভূমিতে আজ রচিত হলো এক নতুন ইতিহাস,"['দুঃশাসন', 'ধ্বংস', 'সুশাসনের', 'পুণ্যভূমিতে', 'আজ', 'রচিত', 'হলো', 'নতুন', 'ইতিহাস']",দুঃশাসন ধ্বংস সুশাসনের পুণ্যভূমিতে আজ রচিত হলো নতুন ইতিহাস,75,9,0,0,negative,0.5253653616878848,model_autofill,negative,0.5253653616878848,-1.0,1.0,0.0,0.0,0.0,model_autofill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
2 After Election,2_after_election,1855,বাংলাদেশ আজ মাথা উঁচু করে দাঁড়িয়েছে—,বাংলাদেশ আজ মাথা উঁচু করে দাঁড়িয়েছে,"['বাংলাদেশ', 'আজ', 'মাথা', 'উঁচু', 'দাঁড়িয়েছে']",বাংলাদেশ আজ মাথা উঁচু দাঁড়িয়েছে,36,5,0,0,positive,0.6807617179841365,model_autofill,positive,0.6807617179841365,1.0,0.0,0.0,1.0,0.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
2 After Election,2_after_election,1856,"আপন গৌরবে, আপন মহিমায়, আপন সার্বভৌমত্বে।",আপন গৌরবে আপন মহিমায় আপন সার্বভৌমত্বে,"['আপন', 'গৌরবে', 'আপন', 'মহিমায়', 'আপন', 'সার্বভৌমত্বে']",আপন গৌরবে আপন মহিমায় আপন সার্বভৌমত্বে,40,6,0,0,sarcastic_negative,0.732399615851693,model_autofill,sarcastic_negative,0.732399615851693,-1.0,0.0,0.0,0.0,1.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
2 After Election,2_after_election,1857,ঘুমের ঘরে সপ্ন দুশ,ঘুমের ঘরে সপ্ন দুশ,"['ঘুমের', 'ঘরে', 'সপ্ন', 'দুশ']",ঘুমের ঘরে সপ্ন দুশ,18,4,0,0,sarcastic_negative,0.4385657000031406,model_autofill,sarcastic_negative,0.4385657000031406,-1.0,0.0,0.0,0.0,1.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
2 After Election,2_after_election,1858,আল্লাহ মহান আল্লাহ সাহায্য করুক,আল্লাহ মহান আল্লাহ সাহায্য করুক,"['আল্লাহ', 'মহান', 'আল্লাহ', 'সাহায্য', 'করুক']",আল্লাহ মহান আল্লাহ সাহায্য করুক,31,5,0,0,positive,0.4946849385056932,model_autofill,positive,0.4946849385056932,1.0,0.0,0.0,1.0,0.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
2 After Election,2_after_election,1859,"ওরে বাটপার,",ওরে বাটপার,"['ওরে', 'বাটপার']",ওরে বাটপার,11,2,0,0,negative,0.6514104297758422,model_autofill,negative,0.6514104297758422,-1.0,1.0,0.0,0.0,0.0,model_autofill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
2 After Election,2_after_election,1860,right,right,['right'],right,5,1,0,0,sarcastic_negative,0.4093940743400722,model_autofill,sarcastic_negative,0.4093940743400722,-1.0,0.0,0.0,0.0,1.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
2 After Election,2_after_election,1861,Sada shakun,sada shakun,"['sada', 'shakun']",sada shakun,11,2,0,0,sarcastic_negative,0.3676162869364462,auto_second_pass_kept,sarcastic_negative,0.3676162869364462,-1.0,0.0,0.0,0.0,1.0,auto_second_pass_kept,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
2 After Election,2_after_election,1862,চেহারা দেখলে অনেক কিছু বুঝা জায়,চেহারা দেখলে অনেক কিছু বুঝা জায়,"['চেহারা', 'দেখলে', 'বুঝা', 'জায়']",চেহারা দেখলে বুঝা জায়,31,4,0,0,sarcastic_negative,0.4042995436899985,auto_second_pass_kept,sarcastic_negative,0.4042995436899985,-1.0,0.0,0.0,0.0,1.0,auto_second_pass_kept,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
2 After Election,2_after_election,1863,ওনার হাসি ক ই,ওনার হাসি ক ই,"['ওনার', 'হাসি']",ওনার হাসি,13,2,0,0,sarcastic_negative,0.5452820542255937,model_autofill,sarcastic_negative,0.5452820542255937,-1.0,0.0,0.0,0.0,1.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
2 After Election,2_after_election,1864,ইনশাআল্লাহ জিতবে দাঁড়িপাল্লা,ইনশাআল্লাহ জিতবে দাঁড়িপাল্লা,"['ইনশাআল্লাহ', 'জিতবে', 'দাঁড়িপাল্লা']",ইনশাআল্লাহ জিতবে দাঁড়িপাল্লা,29,3,0,0,positive,0.913361098280634,model_autofill,positive,0.913361098280634,1.0,0.0,0.0,1.0,0.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
2 After Election,2_after_election,1865,জনগণ এখন আর এসব খায়না,জনগণ এখন আর এসব খায়না,"['জনগণ', 'এসব', 'খায়না']",জনগণ এসব খায়না,21,3,0,0,positive,0.6948888443280831,model_autofill,positive,0.6948888443280831,1.0,0.0,0.0,1.0,0.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
2 After Election,2_after_election,1866,apni sonpo daikhan na,apni sonpo daikhan na,"['apni', 'sonpo', 'daikhan', 'na']",apni sonpo daikhan na,21,4,0,0,neutral,0.528270223413451,model_autofill,neutral,0.528270223413451,0.0,0.0,1.0,0.0,0.0,model_autofill,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
2 After Election,2_after_election,1867,সাদা যোবকের চেহারার দিকে তাকালেই,সাদা যোবকের চেহারার দিকে তাকালেই,"['সাদা', 'যোবকের', 'চেহারার', 'তাকালেই']",সাদা যোবকের চেহারার তাকালেই,32,4,0,0,sarcastic_negative,0.4115879397461396,model_autofill,sarcastic_negative,0.4115879397461396,-1.0,0.0,0.0,0.0,1.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
2 After Election,2_after_election,1868,বুঝতে পারা যায় ভিতরে জ্বালাপোড়া শুরু,বুঝতে পারা যায় ভিতরে জ্বালাপোড়া শুরু,"['বুঝতে', 'পারা', 'ভিতরে', 'জ্বালাপোড়া', 'শুরু']",বুঝতে পারা ভিতরে জ্বালাপোড়া শুরু,38,5,0,0,negative,0.4171651593771285,model_autofill,negative,0.4171651593771285,-1.0,1.0,0.0,0.0,0.0,model_autofill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
2 After Election,2_after_election,1869,সাদা শুকুর,সাদা শুকুর,"['সাদা', 'শুকুর']",সাদা শুকুর,10,2,0,0,sarcastic_negative,0.5272477496266941,model_autofill,sarcastic_negative,0.5272477496266941,-1.0,0.0,0.0,0.0,1.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
2 After Election,2_after_election,1870,সারা দেশে র ধানের জয় শুনে মুরববীর,সারা দেশে র ধানের জয় শুনে মুরববীর,"['সারা', 'দেশে', 'ধানের', 'জয়', 'শুনে', 'মুরববীর']",সারা দেশে ধানের জয় শুনে মুরববীর,33,6,0,0,sarcastic_negative,0.4793702487973315,model_autofill,sarcastic_negative,0.4793702487973315,-1.0,0.0,0.0,0.0,1.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
2 After Election,2_after_election,1871,Tomader ke arki,tomader ke arki,"['tomader', 'ke', 'arki']",tomader ke arki,15,3,0,0,sarcastic_negative,0.3354333091622002,auto_second_pass_kept,sarcastic_negative,0.3354333091622002,-1.0,0.0,0.0,0.0,1.0,auto_second_pass_kept,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
2 After Election,2_after_election,1872,একটু পরে কথা চেইনজ হয়ে জাবে,একটু পরে কথা চেইনজ হয়ে জাবে,"['একটু', 'চেইনজ', 'হয়ে', 'জাবে']",একটু চেইনজ হয়ে জাবে,27,4,0,0,positive,0.5974875693011933,model_autofill,positive,0.5974875693011933,1.0,0.0,0.0,1.0,0.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
2 After Election,2_after_election,1873,"যেগুলো টিভি চেনেল বিএনপির পা চাটছে, ভোটের পর জনগণ বয়কট করবে",যেগুলো টিভি চেনেল বিএনপির পা চাটছে ভোটের পর জনগণ বয়কট করবে,"['যেগুলো', 'টিভি', 'চেনেল', 'বিএনপির', 'পা', 'চাটছে', 'ভোটের', 'পর', 'জনগণ', 'বয়কট']",যেগুলো টিভি চেনেল বিএনপির পা চাটছে ভোটের পর জনগণ বয়কট,59,10,0,0,negative,0.6934733792855488,model_autofill,negative,0.6934733792855488,-1.0,1.0,0.0,0.0,0.0,model_autofill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
2 After Election,2_after_election,1874,জী ইনশাআল্লাহ,জী ইনশাআল্লাহ,"['জী', 'ইনশাআল্লাহ']",জী ইনশাআল্লাহ,13,2,0,0,positive,0.8592592628285886,model_autofill,positive,0.8592592628285886,1.0,0.0,0.0,1.0,0.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
2 After Election,2_after_election,1875,ও আচ্ছা,ও আচ্ছা,['আচ্ছা'],আচ্ছা,7,1,0,0,sarcastic_negative,0.5128718151802933,model_autofill,sarcastic_negative,0.5128718151802933,-1.0,0.0,0.0,0.0,1.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
2 After Election,2_after_election,1876,ইনশাআল্লাহ জামায়াতে ইসলামীর হবে জয়।,ইনশাআল্লাহ জামায়াতে ইসলামীর হবে জয়,"['ইনশাআল্লাহ', 'জামায়াতে', 'ইসলামীর', 'জয়']",ইনশাআল্লাহ জামায়াতে ইসলামীর জয়,37,4,0,0,positive,0.8258047526072235,model_autofill,positive,0.8258047526072235,1.0,0.0,0.0,1.0,0.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
2 After Election,2_after_election,1877,আল্লাহ তুমি আমিরে জামায়াত কে প্রধানমন্ত্রী হিসেবে কবুল করুন,আল্লাহ তুমি আমিরে জামায়াত কে প্রধানমন্ত্রী হিসেবে কবুল করুন,"['আল্লাহ', 'আমিরে', 'জামায়াত', 'প্রধানমন্ত্রী', 'হিসেবে', 'কবুল', 'করুন']",আল্লাহ আমিরে জামায়াত প্রধানমন্ত্রী হিসেবে কবুল করুন,59,7,0,0,positive,0.4513051719568993,model_autofill,positive,0.4513051719568993,1.0,0.0,0.0,1.0,0.0,model_autofill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
