Comment,Location 1,Location 2,Location 3,Sentiment,sentiment_confidence,sentiment_source,needs_review
Nay Em,Chittagong,Lakshmipur,,Sarcastic_negative,0.4225732407124202,model,True
2026 1999,Jamalpur,,,Sarcastic_negative,0.4635683157201793,model,True
sabbas,Dinajpur,,,Sarcastic_negative,0.6682145071571867,model,False
Auto fail dilei to hoi ei sob er ki dorkar chilo,Dhaka,Khulna,Magura,Sarcastic_negative,0.6389951633619788,model,False
"স্যার সকল সেন্টার পরীক্ষার জন্য উপজেলা ভিত্তিক আলাদা হল ভবন নির্মাণ করা হউক, শিক্ষাপ্রতিষ্ঠানে পরীক্রহলে হওয়াতে ক্লাসের মারাত্…",Dhaka,Chittagong,,Negative,0.5554987856480764,model,False
ঢং দেইখা বাঁচি না,Dhaka,Rangpur,,Sarcastic_negative,0.4208929570480455,model,True
বাথরুমে ও দেওয়া দরকার।,Chittagong,,,Sarcastic_negative,0.3167663478128217,model,True
Jekhane gush adan prodan hoi sekhane laga cc tv,Naogaon,,,Sarcastic_negative,0.5460861700868135,model,False
Vot kendre dile ki hoto,Dhaka,Sirajganj,,Sarcastic_negative,0.5776799310039844,model,False
Huga r current thik koren age tarpore CC camera lagaiyen ... current na thakle oida lagaiya lav ase kono? Student ra one hour …,Dhaka,Tangail,,Sarcastic_negative,0.498592726013998,model,True
বিএনপির কোন পতন হলে সবার আগে আমি মারবো মিলনরে,Dhaka,,,Negative,0.8753771767892872,model,False
মিলন সাহেব ভালো করে পড়ো,Kurigram,Dhaka,,Positive,0.5287130363958487,model,False
"বেড়ায় বেগুন খেলে করার কিছু থাকে না নাম শুধু বেড়া,",Dhaka,,,Positive,0.6786082580435867,model,False
Abdul Kaium Zihad,Dhaka,Comilla,Feni,Sarcastic_negative,0.4901657603292551,model,True
পরীক্ষার হলে সিসি ক্যামেরা লাগানো বাচ্চাদের উপর একটা মানসিক টর্চার,Lakshmipur,Dhaka,Chittagong,Negative,0.4574682199945338,model,True
Afrin Ahmed Jui,Comilla,,,Sarcastic_negative,0.4919524901224268,model,True
Marjana Akter Mona,Comilla,,,Sarcastic_negative,0.5549904465928911,model,False
কারেন্টই তো থাকে না।,Dhaka,,,Negative,0.4515446916497221,model,True
শুধু কক্ষে কেন সবার সাথে একটা করে লাগা মুখটা খারাপ করলাম না,Dhaka,Gazipur,,Positive,0.3856707145094771,model,True
Dhon hoyeche tate,Khulna,Kushtia,,Sarcastic_negative,0.5625142053147711,model,False
Areeb Elshayen or sauar moddhe ci ci camera dhukai dite parbi nh??,Dhaka,Kushtia,,Sarcastic_negative,0.5934920141401242,model,False
অযথা খরচ এটা,Rangpur,,,Negative,0.5170734962760143,model,False
Bessar beta j,Rajshahi,,,Sarcastic_negative,0.4930136009427694,model,True
কী সুন্দর শিক্ষা ব্যাবস্থা। তিনি না শিক্ষামন্ত্রী কই শিক্ষার মান উন্নয়ন তো মোটেও করলো না উনি পড়ে আছেন পরিক্ষা নিয়ে। এর পদবিটা …,Dhaka,Barisal,,Sarcastic_negative,0.3915025104656147,model,True
প্লিজ দয়া করে একটা গুপরো দিবেন সবাই হেলমেট। সাথে দিয়া পরিখা দিবে আর এসি দিবেন,Barisal,Dhaka,,Positive,0.3681380246425955,model,True
ভাবতেছি সিসি ক্যামেরার দোকান দিমু,Mymensingh,Narayanganj,,Sarcastic_negative,0.5366016599603428,model,False
পরীক্ষার্থী জেলখানার কয়েদী,Dhaka,Jamalpur,,Negative,0.616263354621751,model,False
"তার চেয়ে আমাদের পিছন দিয়ে ডিম দাও,, চুদানি পো",Khulna,,,Negative,0.7029678768432203,model,False
ei beday ki one kind of bokacoda naki vai bar bar eki kotha bole kn,Dhaka,Narayanganj,Comilla,Sarcastic_negative,0.5486888322982504,model,False
Mdrcd chay da ki,Dhaka,,,Sarcastic_negative,0.5389422515037661,model,False
Student der ptkir moddhe dia den,Dhaka,Faridpur,Jessore,Sarcastic_negative,0.5771751672188714,model,False
অধিকাংশ তথাকথিত শিক্ষার্থী পরীক্ষায় চলে না কোন প্রকার পড়াশোনা না করে। এদের কপালে এখন শনি আছে।,Sylhet,,,Negative,0.5403200113665148,model,False
O ki pagol naki Education system thik na kore exam hall a cctv lagaite bole …,Dhaka,,,Sarcastic_negative,0.4684988951847807,model,True
চ*দলিং ওং,Chittagong,,,Negative,0.6438852950945858,model,False
"Eida Americar dalal, part of the plan",Dhaka,Gazipur,,Sarcastic_negative,0.6754862462832727,model,False
এর মতো বাচাল কোনো শিক্ষা মন্ত্রী দেখি নি,Rajshahi,Dhaka,Bogra,Sarcastic_negative,0.4812642477197157,model,True
পরিখখা হোল আয়না ঘর,Dhaka,Tangail,,Negative,0.6163086532593267,model,False
কাকু তোমার হায়াত এই ৫ বছর শেষ,Dhaka,Gazipur,,Negative,0.7854261176209744,model,False
টাকা কে দিবে ভাই,Dhaka,Gazipur,,Sarcastic_negative,0.4019809521727359,model,True
ক্যামেরা পুট’কিতে জেনারেটর লাগাইয়েন। সোনার দেশে বিদ্যুৎ থাকে না।,Gazipur,,,Negative,0.3325678543372568,model,True
একটা কথা কতবার বলে? আর এদিকে রেজিস্ট্রেশন কার্ড নিয়ে একটার পর একটা ভেজাল শুরু করছে।…,Panchagarh,,,Positive,0.6148096857332853,model,False
Sir der kopale ekta koira lagaile aro vhalo hoy,Dhaka,Chittagong,,Sarcastic_negative,0.7038144973719156,model,False
শালা আমার বালের শিক্ষা মন্ত্রী হইছে দেখায় যে সে একজন বড় বাল পরীক্ষা নিয়ে বড় ছিড়ে ফেলবে দেশের,Dhaka,Chittagong,Gazipur,Negative,0.548797472451541,model,False
এই বাল ই ফালাইবা,Dhaka,,,Negative,0.7711502777699647,model,False
১ বছর আগে থেকে শুনতেছি,Dhaka,Gazipur,,Negative,0.4503192491660358,model,True
শিক্ষকদের আচরণ মার্জিত করার চেষ্টা করেন। অশালীন আচরণ করা লোক কখনো শিক্ষক হওয়ার যোগ্য না।,Dhaka,Tangail,,Positive,0.6603355524684896,model,False
মিসাইল এর ব্যবস্থা করেন আরও ভালো হবে,Chittagong,Noakhali,,Neutral,0.4851604251056244,model,True
"তাতে বা*ল ছেড়া যাইবো, পোলাপান অনেক এডভান্স নকল না করলেও দেখা দেখি করবোই, আর না হলে সামনের নির্বাচনে দেখা হবে মিলন কাকু",Dhaka,Gazipur,,Sarcastic_negative,0.3313467946029813,model,True
এসব দেশে কি হচ্ছে খালি পরীক্ষায় খালি কঠিন করছে পড়ালেখা ঠিক না করে শুধু শুধু পরীক্ষাই কঠিন করছে সিসি ক্যামেরা লাগাচ্ছে বডি ক্…,Dhaka,Gazipur,,Negative,0.5394834824214081,model,False
শিক্ষাব্যবস্থা ঠিক নাই পরীক্ষার ব্যবস্থা নিয়া যত মাতামাতি,Dhaka,,,Negative,0.5112807802316257,model,False
হেডা,Dhaka,,,Sarcastic_negative,0.4503612756560341,model,True
ধুর হালা আবাল,Barisal,,,Negative,0.6073976283980896,model,False
সিসি ক্যামেরা ব্যবসায়িদের সাথে চুক্তি সম্পন্য ।। টেকাই টেকা ।।,Dhaka,,,Sarcastic_negative,0.5672118011300634,model,False
Lagan ja Mondor ta koren,Dhaka,Chittagong,Lakshmipur,Sarcastic_negative,0.7160140101097248,model,False
"জীবনে অনেক পাগল দেখছি কিন্তু মিলনের মতো জঘন্য, মারাত্মক পাগল দেখি নাই ,,,",Chittagong,,,Sarcastic_negative,0.6010742478809034,model,False
Min Has Mahmud Emon good night baba,Dinajpur,,,Sarcastic_negative,0.6491494671351659,model,False
াজপুর বোর্ডের সমস্ত ছাত্র-ছাত্রীদের সাধারণ একটা QR এর মধ্যে সবার ভুল করে রাখে দিছে তার উপর আবার এখন এইগুলা বাহ অনেক ভালো,Dinajpur,,,Positive,0.7276032037807781,model,False
হাইরে বীরশ্রেষ্ঠের বাংলাদেশ,Dhaka,,,Positive,0.4279443739610027,model,True
হাজার হাজার টাকা লুট হয় সেদিগে কিছু হয়না চাকরি দিতে পারেন না আবার ক্যামেরা বসাবে বড় উন্নতি করবে ওরে মানা হর।,Dhaka,Khulna,,Positive,0.3572283046821383,model,True
তার মারে পোন্দাই,Comilla,,,Sarcastic_negative,0.4118222741255612,model,True
Vu*skir pula moreo na,Dhaka,,,Neutral,0.4163849436446118,model,True
MD Emon Shekih বড় ভাই টুকি,Dhaka,,,Neutral,0.5604463971244746,model,False
এই বাল ছাড়া আর কোন কথা নাই,Noakhali,,,Positive,0.7263644656218351,model,False
Md Asif Islam পরীক্ষাকেন্দ্র …,Rangpur,Nilphamari,,Negative,0.3651280594263032,model,True
আগে চুর ওতায়া খাইয়া গেছইন এখন তুমি আইছো সিসি কেমেরা লাগাইতায় আরো বেশি টেকা মারার ধান্দা,Sylhet,,,Positive,0.5684428614868022,model,False
বাথরুমেও লাগিয়ে দিয়েন!,Kishoreganj,Dhaka,Rangpur,Negative,0.4113083641048994,model,True
জাতীয় নির্বাচনেও এতো কঠোরতা ছিল না।,Kishoreganj,Dhaka,Rangpur,Sarcastic_negative,0.5799023230939828,model,False
পাগলামির একটা সীমা থাকা দরকার,Rajshahi,,,Sarcastic_negative,0.4656937241383158,model,True
